user_id,signup_date,country,device,acquisition_channel,engagement_segment,engagement_propensity,first_week_sessions,used_workout_plan_first_month,converted_subscriber,plan_type,revenue_usd
U01893,2026-01-09,US,iOS,Organic Search,Regular,0.601,20,1,0,Free,0.0
U01894,2025-12-09,US,Android,Referral,Regular,0.536,11,1,0,Free,0.0
U01895,2025-08-25,CA,Android,Influencer,Casual,0.179,6,0,1,Monthly,9.99
U01896,2026-01-04,US,Web,Influencer,Casual,0.229,7,1,1,Monthly,9.99
U01897,2025-11-14,UK,iOS,Paid Social,Casual,0.284,7,1,1,Monthly,7.99
U01898,2026-01-08,US,iOS,Paid Social,Casual,0.261,11,1,0,Free,0.0
U01899,2025-12-16,DE,Android,App Store Browse,Regular,0.557,13,1,1,Monthly,9.99
U01900,2025-10-02,US,Android,Referral,Casual,0.263,10,1,0,Free,0.0
U01901,2025-11-07,IN,iOS,Paid Search,Casual,0.296,7,1,1,Monthly,7.99
U01902,2025-11-06,CA,iOS,Organic Search,Casual,0.247,5,1,0,Free,0.0
U01903,2025-12-11,US,iOS,Paid Social,Regular,0.577,15,1,1,Monthly,12.99
U01904,2025-09-15,IN,iOS,Paid Search,Casual,0.191,7,1,0,Free,0.0
U01905,2025-10-01,US,iOS,Paid Search,Casual,0.403,11,1,0,Free,0.0
U01906,2025-09-15,IN,iOS,Organic Search,Power,0.783,11,1,0,Free,0.0
U01907,2025-09-24,CA,iOS,App Store Browse,Casual,0.262,11,1,1,Monthly,9.99
U01908,2025-08-30,US,Web,Paid Search,Casual,0.284,12,1,0,Free,0.0
U01909,2025-08-07,US,iOS,Paid Search,Power,0.775,13,1,1,Monthly,9.99
U01910,2026-01-20,IN,iOS,Organic Search,Casual,0.25,7,0,0,Free,0.0
U01911,2025-08-14,US,iOS,Referral,Power,0.8,13,1,0,Free,0.0
U01912,2026-01-11,AU,iOS,Referral,Regular,0.495,11,1,0,Free,0.0
U01913,2025-08-01,IN,Web,Organic Search,Regular,0.576,17,1,0,Free,0.0
U01914,2025-12-22,UK,Web,Paid Search,Casual,0.151,5,1,0,Free,0.0
U01915,2025-09-30,US,iOS,Paid Search,Casual,0.355,8,1,0,Free,0.0
U01916,2025-11-04,UK,iOS,Influencer,Casual,0.298,9,1,1,Monthly,7.99
U01917,2025-09-21,DE,iOS,Organic Search,Casual,0.288,10,1,0,Free,0.0
U01918,2025-10-30,US,iOS,Influencer,Casual,0.146,11,1,0,Free,0.0
U01919,2025-10-23,US,iOS,Paid Social,Casual,0.202,12,1,0,Free,0.0
U01920,2025-11-06,US,iOS,Organic Search,Regular,0.633,11,1,1,Monthly,7.99
U01921,2025-10-12,US,iOS,Organic Search,Casual,0.499,12,1,0,Free,0.0
U01922,2025-11-07,IN,Android,Organic Search,Regular,0.622,16,1,0,Free,0.0
U01923,2025-12-30,US,iOS,Paid Social,Power,0.862,17,1,1,Annual,59.99
U01924,2025-10-19,CA,iOS,Paid Social,Regular,0.581,12,1,0,Free,0.0
U01925,2025-10-06,US,Android,Referral,Regular,0.499,10,1,0,Free,0.0
U01926,2025-08-25,US,iOS,Organic Search,Regular,0.61,9,1,0,Free,0.0
U01927,2025-10-06,US,iOS,App Store Browse,Casual,0.184,8,1,1,Monthly,7.99
U01928,2025-08-24,AU,iOS,Organic Search,Casual,0.177,6,1,0,Free,0.0
U01929,2025-09-03,CA,iOS,Paid Search,Power,0.724,24,1,0,Free,0.0
U01930,2026-01-23,US,iOS,App Store Browse,Regular,0.609,13,1,1,Monthly,12.99
U01931,2025-08-17,IN,Android,Influencer,Regular,0.547,15,1,1,Monthly,12.99
U01932,2025-10-28,US,Web,Paid Search,Power,0.806,9,1,1,Annual,99.99
U01933,2026-01-01,US,iOS,Referral,Casual,0.249,11,1,0,Free,0.0
U01934,2026-01-23,US,iOS,Organic Search,Casual,0.182,10,1,0,Free,0.0
U01935,2025-08-27,DE,Android,Organic Search,Regular,0.51,18,1,0,Free,0.0
U01936,2025-08-31,UK,Android,Paid Social,Casual,0.213,7,1,0,Free,0.0
U01937,2025-10-08,CA,iOS,Organic Search,Casual,0.166,8,1,0,Free,0.0
U01938,2025-11-11,US,iOS,Paid Social,Regular,0.52,8,1,0,Free,0.0
U01939,2026-01-24,US,iOS,Organic Search,Casual,0.185,6,0,0,Free,0.0
U01940,2025-09-08,UK,Android,App Store Browse,Casual,0.285,5,1,0,Free,0.0
U01941,2025-08-31,US,iOS,Influencer,Regular,0.59,18,1,0,Free,0.0
U01942,2025-09-16,AU,iOS,Influencer,Casual,0.172,8,1,0,Free,0.0
U01943,2026-01-08,IN,iOS,Referral,Regular,0.532,15,1,0,Free,0.0
U01944,2025-08-06,US,iOS,Organic Search,Casual,0.361,11,1,1,Monthly,7.99
U01945,2025-10-09,IN,iOS,Organic Search,Regular,0.491,21,1,0,Free,0.0
U01946,2025-08-22,DE,Android,Paid Search,Casual,0.276,8,1,0,Free,0.0
U01947,2025-08-29,US,Android,Paid Search,Casual,0.256,6,0,1,Monthly,12.99
U01948,2026-01-16,UK,iOS,Paid Social,Casual,0.316,7,1,1,Monthly,7.99
U01949,2025-08-01,AU,iOS,Paid Social,Casual,0.268,13,1,0,Free,0.0
U01950,2025-09-29,US,Android,Paid Social,Casual,0.224,8,1,0,Free,0.0
U01951,2026-01-16,AU,iOS,Organic Search,Regular,0.554,12,1,0,Free,0.0
U01952,2025-11-20,US,iOS,Paid Social,Regular,0.555,16,1,0,Free,0.0
U01953,2025-08-14,UK,iOS,Paid Social,Casual,0.244,5,1,0,Free,0.0
U01954,2025-10-25,IN,Android,Paid Search,Regular,0.471,13,1,0,Free,0.0
U01955,2026-01-26,CA,Android,App Store Browse,Regular,0.625,18,1,0,Free,0.0
U01956,2025-10-13,US,Android,Paid Search,Regular,0.614,15,1,0,Free,0.0
U01957,2025-11-06,CA,Android,Referral,Casual,0.187,7,1,0,Free,0.0
U01958,2025-11-06,US,iOS,Influencer,Casual,0.232,7,0,0,Free,0.0
U01959,2025-11-30,US,iOS,Organic Search,Power,0.786,18,1,0,Free,0.0
U01960,2025-09-04,US,iOS,Paid Search,Casual,0.181,10,1,0,Free,0.0
U01961,2026-01-02,CA,Android,Paid Social,Casual,0.138,5,0,0,Free,0.0
U01962,2026-01-29,US,Android,Paid Search,Regular,0.51,24,1,1,Monthly,9.99
U01963,2025-08-27,US,iOS,Organic Search,Casual,0.229,7,0,0,Free,0.0
U01964,2025-12-29,AU,Android,App Store Browse,Regular,0.464,17,1,0,Free,0.0
U01965,2025-12-29,US,iOS,App Store Browse,Casual,0.261,10,1,1,Monthly,9.99
U01966,2025-12-15,US,iOS,Organic Search,Regular,0.62,11,1,0,Free,0.0
U01967,2025-10-08,US,iOS,Organic Search,Power,0.851,13,1,1,Annual,59.99
U01968,2025-10-26,US,Android,Organic Search,Power,0.792,19,1,1,Annual,59.99
U01969,2026-01-02,IN,Web,Referral,Power,0.69,15,1,0,Free,0.0
U01970,2025-08-29,US,Android,Paid Search,Regular,0.593,14,1,1,Monthly,9.99
U01971,2025-12-31,US,Web,Organic Search,Casual,0.259,7,1,0,Free,0.0
U01972,2026-01-17,DE,Android,Influencer,Power,0.825,13,1,0,Free,0.0
U01973,2025-12-04,IN,Android,Paid Social,Power,0.916,16,1,1,Monthly,9.99
U01974,2025-10-02,UK,Android,Paid Social,Casual,0.201,3,1,0,Free,0.0
U01975,2025-11-11,AU,iOS,Paid Social,Casual,0.078,4,0,0,Free,0.0
U01976,2025-08-10,AU,Android,Paid Search,Casual,0.187,6,1,0,Free,0.0
U01977,2026-01-19,US,Android,Paid Social,Casual,0.279,8,1,0,Free,0.0
U01978,2025-10-03,CA,Android,Organic Search,Regular,0.552,12,1,0,Free,0.0
U01979,2025-08-11,CA,iOS,Paid Social,Casual,0.177,8,1,1,Monthly,12.99
U01980,2025-12-25,US,Android,App Store Browse,Casual,0.165,6,1,1,Monthly,9.99
U01981,2025-11-29,US,Web,Paid Search,Casual,0.229,11,1,0,Free,0.0
U01982,2025-11-23,US,iOS,App Store Browse,Casual,0.175,4,1,0,Free,0.0
U01983,2025-08-10,UK,Web,Paid Search,Power,0.831,21,1,0,Free,0.0
U01984,2025-12-17,IN,iOS,Referral,Casual,0.225,3,0,0,Free,0.0
U01985,2025-11-26,IN,iOS,Paid Social,Casual,0.212,6,1,1,Monthly,7.99
U01986,2025-12-25,US,iOS,Referral,Casual,0.205,8,1,0,Free,0.0
U01987,2025-12-31,US,Android,Organic Search,Regular,0.566,19,1,0,Free,0.0
U01988,2025-09-08,US,Android,Organic Search,Regular,0.553,15,1,0,Free,0.0
U01989,2025-09-08,US,iOS,Organic Search,Casual,0.262,10,1,0,Free,0.0
U01990,2026-01-17,AU,Android,Organic Search,Casual,0.261,8,1,1,Monthly,7.99
U01991,2025-11-06,AU,iOS,App Store Browse,Casual,0.246,9,1,0,Free,0.0
U01992,2025-10-20,AU,iOS,App Store Browse,Casual,0.188,7,0,0,Free,0.0
U01993,2025-09-22,AU,Android,Referral,Regular,0.506,17,1,0,Free,0.0
U01994,2025-11-26,DE,Android,Organic Search,Casual,0.226,11,1,0,Free,0.0
U01995,2025-12-17,US,Android,Influencer,Casual,0.374,12,1,0,Free,0.0
U01996,2025-08-01,US,Android,Referral,Casual,0.169,9,1,0,Free,0.0
U01997,2025-11-10,US,Web,Paid Social,Casual,0.225,4,1,0,Free,0.0
U01998,2026-01-30,US,iOS,Paid Search,Casual,0.256,11,1,0,Free,0.0
U01999,2025-09-21,US,iOS,Paid Search,Casual,0.232,6,1,0,Free,0.0
U02000,2025-09-21,US,iOS,Organic Search,Casual,0.314,5,1,0,Free,0.0
U02001,2026-01-09,DE,Android,Paid Search,Casual,0.231,11,1,0,Free,0.0
U02002,2025-08-12,US,Android,Referral,Casual,0.236,7,0,1,Monthly,12.99
U02003,2025-10-13,DE,Android,Organic Search,Power,0.849,9,1,1,Monthly,9.99
U02004,2025-10-24,IN,iOS,Paid Social,Casual,0.359,12,1,1,Monthly,9.99
U02005,2025-12-25,UK,iOS,Paid Search,Casual,0.334,10,1,1,Monthly,12.99
U02006,2025-08-24,UK,Android,Referral,Casual,0.242,11,1,0,Free,0.0
U02007,2025-10-19,US,Web,App Store Browse,Regular,0.547,13,1,0,Free,0.0
U02008,2025-08-29,UK,iOS,Influencer,Power,0.803,14,1,0,Free,0.0
U02009,2025-12-23,US,iOS,Paid Search,Regular,0.559,13,1,0,Free,0.0
U02010,2025-11-25,DE,iOS,Paid Search,Casual,0.199,9,1,0,Free,0.0
U02011,2025-10-31,US,iOS,Paid Search,Regular,0.606,15,1,0,Free,0.0
U02012,2025-10-12,US,iOS,Paid Search,Casual,0.262,11,1,0,Free,0.0
U02013,2025-08-29,UK,iOS,Organic Search,Regular,0.547,11,1,0,Free,0.0
U02014,2026-01-17,UK,Android,Referral,Regular,0.474,18,1,0,Free,0.0
U02015,2025-11-28,US,iOS,Referral,Casual,0.254,4,1,0,Free,0.0
U02016,2025-09-28,UK,iOS,Paid Search,Casual,0.136,9,1,0,Free,0.0
U02017,2025-10-16,US,iOS,Influencer,Casual,0.215,13,0,0,Free,0.0
U02018,2025-12-12,UK,Web,Paid Search,Casual,0.216,11,1,0,Free,0.0
U02019,2025-12-11,US,iOS,Paid Social,Regular,0.567,14,1,0,Free,0.0
U02020,2025-10-24,US,iOS,Organic Search,Casual,0.363,9,1,0,Free,0.0
U02021,2025-09-25,US,iOS,Organic Search,Regular,0.584,9,1,0,Free,0.0
U02022,2025-11-30,US,Android,Paid Social,Power,0.887,19,1,0,Free,0.0
U02023,2025-11-30,US,Android,Paid Social,Casual,0.289,15,1,0,Free,0.0
U02024,2025-11-19,US,iOS,Organic Search,Casual,0.318,11,1,1,Monthly,12.99
U02025,2025-08-14,US,iOS,Organic Search,Casual,0.361,12,1,0,Free,0.0
U02026,2025-10-26,US,iOS,Organic Search,Regular,0.506,17,1,0,Free,0.0
U02027,2025-11-21,US,Android,Referral,Casual,0.202,9,1,0,Free,0.0
U02028,2026-01-22,US,Web,Referral,Casual,0.29,7,1,1,Monthly,9.99
U02029,2025-11-05,UK,iOS,Paid Social,Casual,0.25,8,1,0,Free,0.0
U02030,2025-10-03,DE,iOS,Organic Search,Power,0.813,12,1,0,Free,0.0
U02031,2025-11-11,US,Android,Organic Search,Casual,0.235,11,1,1,Monthly,7.99
U02032,2025-09-02,AU,Android,Organic Search,Casual,0.214,8,1,0,Free,0.0
U02033,2025-08-17,US,iOS,Paid Social,Power,0.897,11,1,0,Free,0.0
U02034,2025-12-03,US,iOS,Organic Search,Casual,0.184,5,1,0,Free,0.0
U02035,2026-01-29,UK,iOS,Paid Social,Casual,0.291,9,1,0,Free,0.0
U02036,2026-01-03,IN,Android,App Store Browse,Casual,0.281,6,1,0,Free,0.0
U02037,2025-11-16,IN,Android,Paid Search,Casual,0.155,2,1,0,Free,0.0
U02038,2025-08-08,US,Android,Influencer,Casual,0.2,9,1,0,Free,0.0
U02039,2026-01-29,IN,Android,Organic Search,Regular,0.51,17,1,1,Monthly,7.99
U02040,2025-10-22,US,iOS,Organic Search,Regular,0.584,14,1,0,Free,0.0
U02041,2025-09-23,US,iOS,App Store Browse,Casual,0.228,4,0,0,Free,0.0
U02042,2026-01-12,US,iOS,Paid Social,Casual,0.245,7,1,0,Free,0.0
U02043,2025-12-16,DE,Android,Paid Search,Casual,0.163,7,1,1,Monthly,7.99
U02044,2025-12-16,US,Android,App Store Browse,Regular,0.69,24,1,1,Monthly,7.99
U02045,2025-09-21,IN,iOS,Paid Search,Regular,0.554,13,1,0,Free,0.0
U02046,2026-01-30,UK,iOS,Paid Social,Regular,0.58,24,1,1,Monthly,12.99
U02047,2025-10-23,IN,Android,Paid Search,Regular,0.518,9,1,0,Free,0.0
U02048,2025-11-06,UK,Android,Organic Search,Regular,0.511,11,1,1,Monthly,7.99
U02049,2025-12-17,AU,Android,Organic Search,Regular,0.665,12,1,1,Monthly,7.99
U02050,2025-11-30,US,iOS,Organic Search,Casual,0.135,8,1,0,Free,0.0
U02051,2025-09-01,US,Web,Influencer,Power,0.817,13,1,1,Monthly,7.99
U02052,2025-09-25,CA,Android,Paid Search,Regular,0.477,15,1,0,Free,0.0
U02053,2025-10-06,US,Android,Paid Social,Casual,0.226,10,1,0,Free,0.0
U02054,2026-01-22,US,Android,Organic Search,Casual,0.212,6,1,0,Free,0.0
U02055,2025-12-10,US,Web,Referral,Casual,0.191,6,1,1,Monthly,9.99
U02056,2025-10-07,US,Web,App Store Browse,Casual,0.252,12,1,0,Free,0.0
U02057,2025-12-14,US,Android,Paid Social,Regular,0.396,8,0,0,Free,0.0
U02058,2025-12-14,US,iOS,Paid Social,Casual,0.231,11,1,0,Free,0.0
U02059,2025-10-12,AU,iOS,Influencer,Casual,0.245,8,1,0,Free,0.0
U02060,2025-10-14,US,Android,Influencer,Casual,0.168,8,1,0,Free,0.0
U02061,2026-01-12,DE,Android,App Store Browse,Regular,0.641,10,1,0,Free,0.0
U02062,2025-11-12,DE,iOS,Paid Social,Casual,0.214,3,1,0,Free,0.0
U02063,2025-08-28,US,iOS,Organic Search,Regular,0.536,14,0,0,Free,0.0
U02064,2025-12-11,UK,Web,Paid Social,Casual,0.214,6,1,0,Free,0.0
U02065,2025-11-17,CA,Android,Paid Social,Casual,0.245,10,1,0,Free,0.0
U02066,2025-11-02,UK,Web,Influencer,Casual,0.328,4,0,0,Free,0.0
U02067,2025-12-12,US,iOS,Organic Search,Casual,0.398,6,1,1,Monthly,7.99
U02068,2026-01-14,US,Android,Paid Search,Regular,0.595,18,1,0,Free,0.0
U02069,2025-09-30,US,Android,App Store Browse,Regular,0.615,19,1,1,Monthly,9.99
U02070,2025-10-17,CA,iOS,App Store Browse,Casual,0.353,4,0,0,Free,0.0
U02071,2025-09-04,DE,iOS,Paid Search,Casual,0.265,8,1,0,Free,0.0
U02072,2025-11-28,UK,Web,App Store Browse,Regular,0.644,12,1,0,Free,0.0
U02073,2025-10-14,UK,iOS,Organic Search,Regular,0.598,9,1,0,Free,0.0
U02074,2025-10-02,DE,Android,Paid Social,Casual,0.259,11,1,0,Free,0.0
U02075,2025-12-07,UK,Android,Organic Search,Regular,0.571,12,1,1,Monthly,9.99
U02076,2025-10-15,US,Android,App Store Browse,Casual,0.141,4,1,0,Free,0.0
U02077,2025-10-25,AU,iOS,App Store Browse,Casual,0.268,6,1,1,Monthly,7.99
U02078,2025-10-20,US,Android,Organic Search,Regular,0.457,12,1,1,Monthly,12.99
U02079,2025-09-17,US,iOS,Organic Search,Regular,0.452,19,1,0,Free,0.0
U02080,2025-08-24,US,Android,Paid Social,Regular,0.562,14,1,0,Free,0.0
U02081,2025-12-31,DE,iOS,Organic Search,Casual,0.183,6,1,0,Free,0.0
U02082,2025-08-17,US,Android,Influencer,Casual,0.25,8,1,0,Free,0.0
U02083,2025-09-29,US,Android,Organic Search,Regular,0.558,16,1,0,Free,0.0
U02084,2025-12-01,US,iOS,Referral,Casual,0.261,12,1,0,Free,0.0
U02085,2025-08-25,US,iOS,Paid Search,Casual,0.196,8,1,0,Free,0.0
U02086,2025-11-29,US,Android,Paid Social,Regular,0.604,17,1,1,Monthly,7.99
U02087,2025-12-13,UK,iOS,Organic Search,Casual,0.245,9,1,0,Free,0.0
U02088,2025-11-30,AU,iOS,App Store Browse,Casual,0.276,12,1,0,Free,0.0
U02089,2025-09-26,US,iOS,Paid Search,Casual,0.178,4,0,0,Free,0.0
U02090,2025-08-04,US,Web,Paid Social,Regular,0.539,13,1,0,Free,0.0
U02091,2026-01-11,US,Android,Paid Social,Casual,0.316,12,1,0,Free,0.0
U02092,2025-09-30,US,iOS,App Store Browse,Casual,0.308,16,1,0,Free,0.0
U02093,2025-12-27,CA,Web,Influencer,Casual,0.202,11,1,0,Free,0.0
U02094,2025-09-06,UK,iOS,Influencer,Casual,0.217,11,1,0,Free,0.0
U02095,2025-08-30,UK,iOS,Paid Search,Casual,0.191,7,1,1,Monthly,12.99
U02096,2025-12-22,US,iOS,Influencer,Casual,0.211,11,1,1,Monthly,9.99
U02097,2026-01-20,CA,iOS,Paid Social,Casual,0.166,8,1,0,Free,0.0
U02098,2026-01-06,US,iOS,Referral,Casual,0.242,5,1,0,Free,0.0
U02099,2025-12-17,US,Android,Paid Social,Casual,0.288,7,1,0,Free,0.0
U02100,2025-09-15,DE,iOS,Paid Search,Casual,0.203,8,1,0,Free,0.0
U02101,2026-01-16,IN,Android,App Store Browse,Casual,0.245,9,1,0,Free,0.0
U02102,2025-12-01,AU,iOS,App Store Browse,Casual,0.237,7,1,1,Monthly,7.99
U02103,2025-09-01,AU,iOS,Paid Search,Regular,0.613,10,1,0,Free,0.0
U02104,2025-08-24,UK,iOS,Paid Search,Regular,0.513,15,1,1,Monthly,7.99
U02105,2026-01-08,AU,Android,Influencer,Casual,0.215,6,0,0,Free,0.0
U02106,2025-09-20,US,Android,App Store Browse,Regular,0.499,18,1,0,Free,0.0
U02107,2025-12-19,US,iOS,Referral,Regular,0.482,16,1,0,Free,0.0
U02108,2025-08-26,US,iOS,Organic Search,Casual,0.282,7,0,0,Free,0.0
U02109,2025-09-21,US,iOS,Paid Social,Casual,0.242,10,1,0,Free,0.0
U02110,2025-09-22,US,Android,Influencer,Regular,0.553,13,1,0,Free,0.0
U02111,2025-09-21,US,iOS,Referral,Casual,0.326,3,0,0,Free,0.0
U02112,2025-12-03,UK,Android,Referral,Casual,0.33,10,1,0,Free,0.0
U02113,2026-01-16,IN,iOS,Paid Search,Regular,0.451,13,1,1,Monthly,12.99
U02114,2026-01-15,CA,iOS,Paid Social,Casual,0.289,13,1,0,Free,0.0
U02115,2025-12-15,US,Android,Paid Social,Power,0.814,13,1,0,Free,0.0
U02116,2025-09-07,IN,iOS,Influencer,Casual,0.222,9,1,1,Monthly,9.99
U02117,2026-01-24,US,iOS,Paid Social,Casual,0.27,6,0,0,Free,0.0
U02118,2025-11-08,US,Web,Referral,Casual,0.146,6,1,1,Monthly,12.99
U02119,2025-11-09,US,iOS,Referral,Casual,0.338,7,1,0,Free,0.0
U02120,2025-12-08,US,iOS,Influencer,Regular,0.581,8,1,0,Free,0.0
U02121,2025-12-20,US,iOS,Paid Social,Regular,0.498,10,1,0,Free,0.0
U02122,2026-01-23,IN,Android,Referral,Regular,0.515,15,1,0,Free,0.0
U02123,2025-11-16,IN,Android,Organic Search,Casual,0.148,10,1,1,Monthly,7.99
U02124,2025-11-21,UK,iOS,Organic Search,Casual,0.231,5,1,0,Free,0.0
U02125,2025-12-16,US,Web,Paid Social,Casual,0.221,7,1,1,Monthly,9.99
U02126,2025-09-16,IN,Android,Organic Search,Casual,0.17,8,1,0,Free,0.0
U02127,2025-09-26,UK,Web,App Store Browse,Regular,0.597,13,1,0,Free,0.0
U02128,2025-11-24,US,Android,App Store Browse,Casual,0.327,9,1,0,Free,0.0
U02129,2025-08-12,UK,Web,Organic Search,Casual,0.248,8,1,1,Monthly,9.99
U02130,2025-09-28,US,Android,Influencer,Casual,0.232,7,1,0,Free,0.0
U02131,2025-12-11,US,iOS,Paid Search,Regular,0.576,11,1,0,Free,0.0
U02132,2026-01-27,US,iOS,Referral,Casual,0.249,10,1,0,Free,0.0
U02133,2025-11-04,US,Android,Influencer,Regular,0.485,13,1,0,Free,0.0
U02134,2025-10-13,US,iOS,Paid Search,Regular,0.511,10,1,0,Free,0.0
U02135,2025-10-21,US,Android,Organic Search,Regular,0.532,12,1,0,Free,0.0
U02136,2025-12-05,US,iOS,Organic Search,Casual,0.265,6,1,0,Free,0.0
U02137,2025-11-09,DE,Android,Paid Social,Casual,0.251,5,1,0,Free,0.0
U02138,2025-08-05,US,iOS,App Store Browse,Casual,0.263,12,1,0,Free,0.0
U02139,2025-11-08,US,Web,Paid Search,Regular,0.459,8,1,1,Monthly,7.99
U02140,2025-10-13,US,iOS,Paid Social,Power,0.84,15,1,1,Annual,79.99
U02141,2025-12-07,AU,iOS,Organic Search,Casual,0.25,11,1,0,Free,0.0
U02142,2026-01-09,CA,Android,App Store Browse,Casual,0.403,8,1,0,Free,0.0
U02143,2026-01-25,AU,Android,Paid Social,Casual,0.227,4,1,1,Monthly,12.99
U02144,2025-11-21,US,Android,Referral,Regular,0.569,8,1,0,Free,0.0
U02145,2025-10-06,US,Web,Referral,Casual,0.42,21,1,0,Free,0.0
U02146,2025-10-21,CA,iOS,Organic Search,Casual,0.262,11,1,0,Free,0.0
U02147,2025-09-02,US,Android,Organic Search,Regular,0.546,13,1,0,Free,0.0
U02148,2026-01-20,IN,iOS,Paid Social,Casual,0.191,4,1,0,Free,0.0
U02149,2026-01-03,AU,Android,Paid Social,Casual,0.342,8,1,0,Free,0.0
U02150,2026-01-05,US,iOS,Referral,Casual,0.18,12,1,0,Free,0.0
U02151,2025-09-30,DE,iOS,Influencer,Casual,0.276,7,1,0,Free,0.0
U02152,2025-09-29,CA,Android,Organic Search,Regular,0.522,13,1,1,Monthly,9.99
U02153,2026-01-05,US,Android,Paid Search,Casual,0.239,5,1,0,Free,0.0
U02154,2025-11-09,US,iOS,Organic Search,Casual,0.165,6,1,0,Free,0.0
U02155,2025-12-08,US,Web,Organic Search,Casual,0.331,11,1,0,Free,0.0
U02156,2025-10-30,IN,Android,Referral,Casual,0.233,5,0,0,Free,0.0
U02157,2025-10-21,US,iOS,Referral,Regular,0.477,14,1,0,Free,0.0
U02158,2025-11-25,US,Android,Referral,Casual,0.325,10,1,0,Free,0.0
U02159,2025-12-28,CA,iOS,Organic Search,Casual,0.22,9,1,1,Monthly,12.99
U02160,2025-10-01,US,iOS,Paid Search,Casual,0.27,4,1,0,Free,0.0
U02161,2025-12-27,US,Android,Paid Social,Casual,0.3,14,1,0,Free,0.0
U02162,2025-09-14,UK,iOS,App Store Browse,Casual,0.278,13,1,1,Monthly,12.99
U02163,2025-10-14,US,iOS,Paid Search,Casual,0.118,7,0,0,Free,0.0
U02164,2026-01-15,US,Android,App Store Browse,Power,0.842,15,1,1,Monthly,7.99
U02165,2026-01-23,US,iOS,Organic Search,Casual,0.244,7,1,0,Free,0.0
U02166,2026-01-17,US,Android,Paid Social,Casual,0.23,7,0,0,Free,0.0
U02167,2025-09-28,US,Android,Referral,Casual,0.243,13,1,0,Free,0.0
U02168,2026-01-03,IN,iOS,Paid Social,Regular,0.453,9,1,0,Free,0.0
U02169,2026-01-20,DE,Android,Paid Search,Casual,0.262,6,0,0,Free,0.0
U02170,2026-01-27,US,iOS,Paid Search,Power,0.718,18,1,0,Free,0.0
U02171,2025-08-04,DE,Android,App Store Browse,Casual,0.233,12,1,0,Free,0.0
U02172,2025-12-16,CA,iOS,Organic Search,Regular,0.559,22,1,0,Free,0.0
U02173,2026-01-31,UK,Web,App Store Browse,Regular,0.614,13,1,0,Free,0.0
U02174,2025-12-19,UK,iOS,Paid Social,Casual,0.201,9,1,0,Free,0.0
U02175,2025-09-12,UK,Android,Paid Social,Casual,0.337,16,1,0,Free,0.0
U02176,2025-12-19,IN,iOS,Paid Search,Casual,0.307,11,1,0,Free,0.0
U02177,2025-08-20,US,iOS,Organic Search,Regular,0.524,16,1,0,Free,0.0
U02178,2025-10-28,US,iOS,App Store Browse,Regular,0.483,10,1,0,Free,0.0
U02179,2025-11-24,US,Android,App Store Browse,Casual,0.163,6,1,1,Monthly,7.99
U02180,2025-10-23,US,Web,App Store Browse,Casual,0.266,7,1,0,Free,0.0
U02181,2025-12-07,UK,iOS,App Store Browse,Casual,0.206,7,1,0,Free,0.0
U02182,2025-09-14,US,iOS,Paid Search,Casual,0.322,9,1,1,Monthly,7.99
U02183,2025-11-20,US,iOS,Paid Social,Regular,0.509,12,1,0,Free,0.0
U02184,2025-11-27,US,iOS,Influencer,Casual,0.196,5,1,0,Free,0.0
U02185,2025-11-25,US,Android,Organic Search,Casual,0.264,6,1,0,Free,0.0
U02186,2025-09-23,UK,Web,Influencer,Regular,0.509,13,1,0,Free,0.0
U02187,2025-09-26,CA,Android,Paid Social,Regular,0.551,9,1,1,Monthly,7.99
U02188,2025-09-17,US,iOS,Paid Search,Regular,0.609,12,1,0,Free,0.0
U02189,2025-10-24,US,iOS,Paid Social,Casual,0.257,8,1,0,Free,0.0
U02190,2025-11-16,US,Android,Paid Social,Regular,0.557,13,1,0,Free,0.0
U02191,2025-10-06,US,iOS,Organic Search,Casual,0.262,8,0,0,Free,0.0
U02192,2025-10-15,UK,Android,Paid Social,Casual,0.148,7,1,0,Free,0.0
U02193,2025-09-22,CA,iOS,Paid Social,Casual,0.274,10,1,0,Free,0.0
U02194,2025-09-10,US,iOS,Organic Search,Regular,0.56,13,1,0,Free,0.0
U02195,2025-11-29,US,Android,Organic Search,Casual,0.304,11,1,1,Monthly,9.99
U02196,2025-12-29,DE,iOS,Paid Search,Regular,0.586,13,1,0,Free,0.0
U02197,2025-09-23,IN,Web,Paid Social,Regular,0.538,7,1,0,Free,0.0
U02198,2026-01-06,US,iOS,Influencer,Regular,0.612,15,1,0,Free,0.0
U02199,2025-11-14,US,iOS,Organic Search,Regular,0.532,19,1,0,Free,0.0
U02200,2025-08-31,US,iOS,Paid Search,Power,0.815,11,1,0,Free,0.0
